genot	allele_measured	Other_allele_inGenot	Ct	RéplicatBiol_génotype	réplicat_Techclone	stade	recc_geno	recc_tech	recc_alle	x	info	Ct2
SCR20_SCR01	SCR20	SCR01	0.28322097132395	43145	57	C	2	4	8	2.4	NA	2.08337924847764
SCR20_SCR01	SCR20	SCR01	0.0115978403955394	43145	57	D	2	4	8	2.4	NA	0.0853139507793901
SCR20_SCR01	SCR20	SCR01	0.0000208441201286986	43145	57	D	2	4	8	2.4	NA	0.000153329773307057
SCR20_SCR01	SCR20	SCR01	0.00699238336662479	43145	57	D	2	4	8	2.4	NA	0.0514361148305067
SCR20_SCR01	SCR20	SCR01	0.119493164699218	43125	64	C	2	5	8	2.5	NA	0.878994159597461
SCR20_SCR01	SCR20	SCR01	0.000257168221668662	43125	64	C	2	5	8	2.5	NA	0.00189173469001193
SCR20_SCR01	SCR20	SCR01	0.12586944375709	43125	64	C	2	5	8	2.5	NA	0.925898198551831
SCR20_SCR01	SCR20	SCR01	0.00141008710500244	43125	64	D	2	5	8	2.5	NA	0.0103726295386078
SCR20_SCR01	SCR20	SCR01	0.000313336400772194	43125	64	D	2	5	8	2.5	NA	0.00230490896246093
SCR20_SCR01	SCR20	SCR01	0.000690533966002488	43125	64	D	2	5	8	2.5	NA	0.0050795819547311
SCR20_SCR02	SCR20	SCR02	0.148136596367697	66-7	50	C	3	1	8	3.1	NA	1.08969582785436
SCR20_SCR02	SCR20	SCR02	0.0021746515981029	66-7	50	C	3	1	8	3.1	NA	0.0159967815623871
SCR20_SCR02	SCR20	SCR02	0.217637640824031	66-7	50	C	3	1	8	3.1	NA	1.60094693009788
SCR20_SCR02	SCR20	SCR02	0.032017400719775	66-7	50	D	3	1	8	3.1	NA	0.235520653495237
SCR20_SCR02	SCR20	SCR02	0.00128412378926277	66-7	50	D	3	1	8	3.1	NA	0.00944604081583524
SCR20_SCR02	SCR20	SCR02	0.0638132578566996	66-7	50	D	3	1	8	3.1	NA	0.46941162787107
SCR20_SCR02	SCR20	SCR02	0.214641359109439	44-4	74	C	3	2	8	3.2	NA	1.57890622062078
SCR20_SCR02	SCR20	SCR02	0.000495097402241225	44-4	74	C	3	2	8	3.2	NA	0.00364194660085657
SCR20_SCR02	SCR20	SCR02	0.140632310586101	44-4	74	C	3	2	8	3.2	NA	1.0344941484062
SCR20_SCR02	SCR20	SCR02	0.00668433613814532	44-4	74	D	3	2	8	3.2	NA	0.0491701131274368
SCR20_SCR02	SCR20	SCR02	0.000126813855383016	44-4	74	D	3	2	8	3.2	NA	0.000932845309757183
SCR20_SCR02	SCR20	SCR02	0.00600341867690629	44-4	74	D	3	2	8	3.2	NA	0.0441612703781163
SCR20_SCR03	SCR20	SCR03	0.106210624892331	128-2	28	C	4	1	8	4.1	NA	0.78128752554636
SCR20_SCR03	SCR20	SCR03	0.00119812986059942	128-2	28	C	4	1	8	4.1	NA	0.00881346772057751
SCR20_SCR03	SCR20	SCR03	0.339151081861918	128-2	28	C	4	1	8	4.1	NA	2.49480228369696
SCR20_SCR03	SCR20	SCR03	0.00260409897869375	128-2	28	D	4	1	8	4.1	NA	0.0191558052633993
SCR20_SCR03	SCR20	SCR03	0.000444663004683584	128-2	28	D	4	1	8	4.1	NA	0.0032709501425439
SCR20_SCR03	SCR20	SCR03	0.00270529192990415	128-2	28	D	4	1	8	4.1	NA	0.0199001826788797
SCR20_SCR03	SCR20	SCR03	0.126306430810846	I5-82xI5-88-25	42	C	4	2	8	4.2	NA	0.929112684242608
SCR20_SCR03	SCR20	SCR03	0.00554345061015774	I5-82xI5-88-25	42	C	4	2	8	4.2	NA	0.0407777358864906
SCR20_SCR03	SCR20	SCR03	0.125	I5-82xI5-88-25	42	C	4	2	8	4.2	NA	0.919502552520493
SCR20_SCR03	SCR20	SCR03	0.013936383115939	I5-82xI5-88-25	42	D	4	2	8	4.2	NA	0.102516318784075
SCR20_SCR03	SCR20	SCR03	0.000539907545566537	I5-82xI5-88-25	42	D	4	2	8	4.2	NA	0.00397157093018804
SCR20_SCR03	SCR20	SCR03	0.0235194804282979	I5-82xI5-88-25	42	D	4	2	8	4.2	NA	0.173009778302206
SCR20_SCR04	SCR20	SCR04	0.192776353175993	130-1	21	C	5	1	8	5.1	NA	1.41806679048734
SCR20_SCR04	SCR20	SCR04	0.550952557938306	130-1	21	C	5	1	8	5.1	NA	4.05281826673574
SCR20_SCR04	SCR20	SCR04	0.00661519775283225	130-1	21	D	5	1	8	5.1	NA	0.0486615297532567
SCR20_SCR04	SCR20	SCR04	0.0791097871231425	130-1	21	D	5	1	8	5.1	NA	0.581933209512659
SCR20_SCR04	SCR20	SCR04	0.0295643014601748	63-2	77	C	5	1	8	5.2	NA	0.217475605248929
SCR20_SCR04	SCR20	SCR04	0.00398832861604373	63-2	77	C	5	1	8	5.2	NA	0.0293382267419419
SCR20_SCR04	SCR20	SCR04	0.0865693417569327	63-2	77	C	5	1	8	5.2	NA	0.636805845724148
SCR20_SCR04	SCR20	SCR04	0.000966461578530476	63-2	77	D	5	1	8	5.2	NA	0.00710931110697406
SCR20_SCR04	SCR20	SCR04	0.00211518563579282	63-2	77	D	5	1	8	5.2	NA	0.0155593487293294
SCR20_SCR04	SCR20	SCR04	0.00283979007289123	63-2	77	D	5	1	8	5.2	NA	0.0208895537651667
SCR20_SCR10	SCR20	SCR10	0.0401070592988408	73-12	38	C	6	1	8	6.1	NA	0.295028347194999
SCR20_SCR10	SCR20	SCR10	0.000488281249999999	73-12	38	C	6	1	8	6.1	NA	0.00359180684578317
SCR20_SCR10	SCR20	SCR10	0.0915053559966016	73-12	38	C	6	1	8	6.1	NA	0.673115267265373
SCR20_SCR10	SCR20	SCR10	0.0086385207290646	73-12	38	D	6	1	8	6.1	NA	0.0635451348830087
SCR20_SCR10	SCR20	SCR10	0.000539907545566537	73-12	38	D	6	1	8	6.1	NA	0.00397157093018804
SCR20_SCR10	SCR20	SCR10	0.0231956807910789	73-12	38	D	6	1	8	6.1	NA	0.170627901558781
SCR20_SCR10	SCR20	SCR10	0.193445624192799	43117	45	C	6	2	8	6.2	NA	1.42298996175359
SCR20_SCR10	SCR20	SCR10	0.00276213586400995	43117	45	C	6	2	8	6.2	NA	0.0203183278189244
SCR20_SCR10	SCR20	SCR10	0.510506062853597	43117	45	C	6	2	8	6.2	NA	3.75529302296856
SCR20_SCR10	SCR20	SCR10	0.046070913040347	43117	45	D	6	2	8	6.2	NA	0.33889857710039
SCR20_SCR10	SCR20	SCR10	0.00103942400630211	43117	45	D	6	2	8	6.2	NA	0.00764602421556694
SCR20_SCR10	SCR20	SCR10	0.132127255070173	43117	45	D	6	2	8	6.2	NA	0.971930786356403
SCR20_SCR12	SCR20	SCR12	0.209496783666987	85-4	20	C	7	1	8	7.1	NA	1.54106261861302
SCR20_SCR12	SCR20	SCR12	0.000213274632792162	85-4	20	C	7	1	8	7.1	NA	0.00156885255392211
SCR20_SCR12	SCR20	SCR12	0.510506062853597	85-4	20	C	7	1	8	7.1	NA	3.75529302296856
SCR20_SCR12	SCR20	SCR12	0.000787736092990359	85-4	20	D	7	1	8	7.1	NA	0.00579460278573725
SCR20_SCR12	SCR20	SCR12	0.000187606833653322	85-4	20	D	7	1	8	7.1	NA	0.00138003969931614
SCR20_SCR12	SCR20	SCR12	0.00268660511355419	85-4	20	D	7	1	8	7.1	NA	0.0197627220762215
SCR20_SCR12	SCR20	SCR12	0.109575715164504	85-3	37	C	7	2	8	7.2	NA	0.806041198304159
SCR20_SCR12	SCR20	SCR12	0.00257716388822831	85-3	37	C	7	2	8	7.2	NA	0.0189576701879166
SCR20_SCR12	SCR20	SCR12	0.236514411681399	85-3	37	C	7	2	8	7.2	NA	1.73980484199143
SCR20_SCR12	SCR20	SCR12	0.0490365061185469	85-3	37	D	7	2	8	7.2	NA	0.360713540341525
SCR20_SCR12	SCR20	SCR12	0.00770494300385437	85-3	37	D	7	2	8	7.2	NA	0.0566777180725521
SCR20_SCR12	SCR20	SCR12	0.102948877158447	85-3	37	D	7	2	8	7.2	NA	0.757294042610486
SCR20_SCR12	SCR20	SCR12	1.08937197951007E-07	104-2	40	C	7	3	8	7.3	NA	8.01344252643049E-07
SCR20_SCR12	SCR20	SCR12	1.08937197951007E-07	104-2	40	C	7	3	8	7.3	NA	8.01344252643049E-07
SCR20_SCR12	SCR20	SCR12	0.0000070204746294012	104-2	40	C	7	3	8	7.3	NA	0.0000516427547331181
SCR20_SCR12	SCR20	SCR12	4.49554698905106E-07	104-2	40	D	7	3	8	7.3	NA	3.30693354512661E-06
SCR20_SCR12	SCR20	SCR12	3.00735809524358E-07	104-2	40	D	7	3	8	7.3	NA	2.21221875593571E-06
SCR20_SCR12	SCR20	SCR12	9.60307645851822E-07	104-2	40	D	7	3	8	7.3	NA	7.06404265252557E-06
SCR20_SCR12	SCR20	SCR12	0.318640156829815	43282	41	C	7	4	8	7.4	NA	2.34392350032436
SCR20_SCR12	SCR20	SCR12	0.00073498376338431	43282	41	C	7	4	8	7.4	NA	0.00540655557194393
SCR20_SCR12	SCR20	SCR12	0.5	43282	41	C	7	4	8	7.4	NA	3.67801021008197
SCR20_SCR12	SCR20	SCR12	0.0376814946153363	43282	41	D	7	4	8	7.4	NA	0.277185843852712
SCR20_SCR12	SCR20	SCR12	0.000223103381403663	43282	41	D	7	4	8	7.4	NA	0.00164115302941297
SCR20_SCR12	SCR20	SCR12	0.0738120413393456	43282	41	D	7	4	8	7.4	NA	0.542962883346212
SCR20_SCR13	SCR20	SCR13	0.0481940882939982	101-3	34	C	8	1	8	8.1	NA	0.354516697621835
SCR20_SCR13	SCR20	SCR13	0.00258611115311601	101-3	34	C	8	1	8	8.1	NA	0.0190234864511351
SCR20_SCR13	SCR20	SCR13	0.0994420604693647	101-3	34	C	8	1	8	8.1	NA	0.731497827435825
SCR20_SCR13	SCR20	SCR13	0.00988872339039282	101-3	34	D	8	1	8	8.1	NA	0.0727416511890824
SCR20_SCR13	SCR20	SCR13	0.00188659439243134	101-3	34	D	8	1	8	8.1	NA	0.0138778268752917
SCR20_SCR13	SCR20	SCR13	0.0175790388232626	101-3	34	D	8	1	8	8.1	NA	0.129311768550774
SCR20_SCR13	SCR20	SCR13	0.163232473386115	165-6	53	C	8	2	8	8.2	NA	1.20074140746213
SCR20_SCR13	SCR20	SCR13	0.0022986459711304	165-6	53	C	8	2	8	8.2	NA	0.0169088867023628
SCR20_SCR13	SCR20	SCR13	0.102948877158447	165-6	53	C	8	2	8	8.2	NA	0.757294042610486
SCR20_SCR13	SCR20	SCR13	0.0129132862211596	165-6	53	D	8	2	8	8.2	NA	0.0949903971342717
SCR20_SCR13	SCR20	SCR13	0.00140520857422932	165-6	53	D	8	2	8	8.2	NA	0.0103367429666203
SCR20_SCR13	SCR20	SCR13	0.0090994811442848	165-6	53	D	8	2	8	8.2	NA	0.0669359691102558
SCR20_SCR13	SCR20	SCR13	0.0720428966749289	103-3	62	C	8	3	8	8.3	NA	0.529949019068538
SCR20_SCR13	SCR20	SCR13	0.000973183850417838	103-3	62	C	8	3	8	8.3	NA	0.00715876027624739
SCR20_SCR13	SCR20	SCR13	0.0651541100525702	103-3	62	C	8	3	8	8.3	NA	0.479274964004315
SCR20_SCR13	SCR20	SCR13	0.0137922343170415	103-3	62	D	8	3	8	8.3	NA	0.101455957275843
SCR20_SCR13	SCR20	SCR13	0.00125334560308877	103-3	62	D	8	3	8	8.3	NA	0.00921963584984369
SCR20_SCR13	SCR20	SCR13	0.0141799868018306	103-3	62	D	8	3	8	8.3	NA	0.104308272471921
SCR20_SCR13	SCR20	SCR13	0.050590138534213	162-3	75	C	8	4	8	8.4	NA	0.372142092116594
SCR20_SCR13	SCR20	SCR13	0.00114138403179809	162-3	75	C	8	4	8	8.4	NA	0.0083960442451558
SCR20_SCR13	SCR20	SCR13	0.0293600859129379	162-3	75	C	8	4	8	8.4	NA	0.215973391513339
SCR20_SCR13	SCR20	SCR13	0.0178244330604441	162-3	75	D	8	4	8	8.4	NA	0.131116893570472
SCR20_SCR13	SCR20	SCR13	0.000198303807704159	162-3	75	D	8	4	8	8.4	NA	0.00145872685886806
SCR20_SCR13	SCR20	SCR13	0.016064278541501	162-3	75	D	8	4	8	8.4	NA	0.118169160986483
SCR20_SCR29	SCR20	SCR29	0.0333770440014954	43218	23	C	9	1	8	9.1	NA	0.245522217239711
SCR20_SCR29	SCR20	SCR29	0.000166176039611752	43218	23	C	9	1	8	9.1	NA	0.00122239434072602
SCR20_SCR29	SCR20	SCR29	0.119079749755492	43218	23	C	9	1	8	9.1	NA	0.875953070829412
SCR20_SCR29	SCR20	SCR29	0.0153034421497957	43218	23	D	9	1	8	9.1	NA	0.112572432952695
SCR20_SCR29	SCR20	SCR29	0.00116133507324485	43218	23	D	9	1	8	9.1	NA	0.00854280451344171
SCR20_SCR29	SCR20	SCR29	0.0283599736036613	43218	23	D	9	1	8	9.1	NA	0.208616544943843
SCR20_SCR29	SCR20	SCR29	0.113047422195136	43208	26	C	9	2	8	9.2	NA	0.831579146114315
SCR20_SCR29	SCR20	SCR29	0.000946572086850651	43208	26	C	9	2	8	9.2	NA	0.00696300360003059
SCR20_SCR29	SCR20	SCR29	0.184283652161387	43208	26	C	9	2	8	9.2	NA	1.35559430840155
SCR20_SCR29	SCR20	SCR29	0.0178244330604441	43208	26	D	9	2	8	9.2	NA	0.131116893570472
SCR20_SCR29	SCR20	SCR29	0.000413449859552016	43208	26	D	9	2	8	9.2	NA	0.00304134560957855
SCR20_SCR29	SCR20	SCR29	0.0445015686124084	43208	26	D	9	2	8	9.2	NA	0.327354447442203
SCR20_SCR29	SCR20	SCR29	0.211686328090632	43187	87	C	9	3	8	9.3	NA	1.55716895210421
SCR20_SCR29	SCR20	SCR29	0.000631031655584714	43187	87	C	9	3	8	9.3	NA	0.00464188174425102
SCR20_SCR29	SCR20	SCR29	0.318640156829815	43187	87	C	9	3	8	9.3	NA	2.34392350032436
SCR20_SCR29	SCR20	SCR29	0.0549780672451522	43187	87	D	9	3	8	9.3	NA	0.404419785316486
SCR20_SCR29	SCR20	SCR29	0.000920688023357656	43187	87	D	9	3	8	9.3	NA	0.0067725999004193
SCR20_SCR29	SCR20	SCR29	0.0418102360870661	43187	87	D	9	3	8	9.3	NA	0.307556950428334
SCR29_SCR01	SCR29	SCR01	0.183010711993203	546-3	9	C	1	1	9	1.1	NA	2.08173014620943
SCR29_SCR01	SCR29	SCR01	0.0369060206696728	546-3	9	C	1	1	9	1.1	NA	0.419802616841028
SCR29_SCR01	SCR29	SCR01	0.0824692444233058	546-3	9	C	1	1	9	1.1	NA	0.938080128651082
SCR29_SCR01	SCR29	SCR01	0.131670129494355	546-3	9	D	1	1	9	1.1	NA	1.4977357059508
SCR29_SCR01	SCR29	SCR01	0.0278727662318779	546-3	9	D	1	1	9	1.1	NA	0.317050172042954
SCR29_SCR01	SCR29	SCR01	0.0708052428309874	546-3	9	D	1	1	9	1.1	NA	0.805403175068901
SCR29_SCR01	SCR29	SCR01	0.12413656192963	546-2	56	C	1	2	9	1.2	NA	1.412042062463
SCR29_SCR01	SCR29	SCR01	0.00308609887446633	546-2	56	C	1	2	9	1.2	NA	0.0351040930401832
SCR29_SCR01	SCR29	SCR01	0.0753629892306727	546-2	56	C	1	2	9	1.2	NA	0.857247124396604
SCR29_SCR01	SCR29	SCR01	0.0799365988298393	546-2	56	D	1	2	9	1.2	NA	0.90927151617063
SCR29_SCR01	SCR29	SCR01	0.00301213051837489	546-2	56	D	1	2	9	1.2	NA	0.0342627097404623
SCR29_SCR01	SCR29	SCR01	0.0733021843269925	546-2	56	D	1	2	9	1.2	NA	0.83380565669931
SCR29_SCR01	SCR29	SCR01	0.000179964504063855	77-6	65	C	1	3	9	1.3	NA	0.00204707980902927
SCR29_SCR01	SCR29	SCR01	0.0000577427762894042	77-6	65	C	1	3	9	1.3	NA	0.000656818810321575
SCR29_SCR01	SCR29	SCR01	0.000112327594070419	77-6	65	C	1	3	9	1.3	NA	0.00127771613082546
SCR29_SCR01	SCR29	SCR01	0.000570692015899045	77-6	65	D	1	3	9	1.3	NA	0.00649156959589447
SCR29_SCR01	SCR29	SCR01	0.0000583462718257897	77-6	65	D	1	3	9	1.3	NA	0.000663683516969147
SCR29_SCR01	SCR29	SCR01	0.00445610826511103	77-6	65	D	1	3	9	1.3	NA	0.0506878248230583
SCR29_SCR02	SCR29	SCR02	0.271683715631514	154-13	18	C	2	1	9	2.1	NA	3.09037746973696
SCR29_SCR02	SCR29	SCR02	0.139660892259028	154-13	18	C	2	1	9	2.1	NA	1.58862990311149
SCR29_SCR02	SCR29	SCR02	0.0927827231643156	154-13	18	C	2	1	9	2.1	NA	1.05539500805687
SCR29_SCR02	SCR29	SCR02	0.0595398748777461	154-13	18	D	2	1	9	2.1	NA	0.677260642749399
SCR29_SCR02	SCR29	SCR02	0.0421010492770528	154-13	18	D	2	1	9	2.1	NA	0.478895593118859
SCR29_SCR02	SCR29	SCR02	0.083042863381032	154-13	18	D	2	1	9	2.1	NA	0.944604991943129
SCR29_SCR02	SCR29	SCR02	0.0638132578566995	88-4	43	C	2	2	9	2.2	NA	0.725869984119078
SCR29_SCR02	SCR29	SCR02	0.0536603397773595	88-4	43	C	2	2	9	2.2	NA	0.610381467586003
SCR29_SCR02	SCR29	SCR02	0.0559390669329983	88-4	43	C	2	2	9	2.2	NA	0.636301781010364
SCR29_SCR02	SCR29	SCR02	0.0410919612564085	88-4	43	D	2	2	9	2.2	NA	0.467417308979776
SCR29_SCR02	SCR29	SCR02	0.0396922182043372	88-4	43	D	2	2	9	2.2	NA	0.451495359511854
SCR29_SCR02	SCR29	SCR02	0.0401070592988408	88-4	43	D	2	2	9	2.2	NA	0.456214139100815
SCR29_SCR03	SCR29	SCR03	0.0478611874091994	109-2	44	C	3	1	9	3.1	NA	0.544416638665447
SCR29_SCR03	SCR29	SCR03	0.019572881853502	109-2	44	C	3	1	9	3.1	NA	0.222639744738789
SCR29_SCR03	SCR29	SCR03	0.0243488931143906	109-2	44	C	3	1	9	3.1	NA	0.276966436942449
SCR29_SCR03	SCR29	SCR03	0.0583145619710504	109-2	44	D	3	1	9	3.1	NA	0.663322820265529
SCR29_SCR03	SCR29	SCR03	0.0158431168717192	109-2	44	D	3	1	9	3.1	NA	0.180214008472914
SCR29_SCR03	SCR29	SCR03	0.0325770550262851	109-2	44	D	3	1	9	3.1	NA	0.370561027736234
SCR29_SCR04	SCR29	SCR04	0.000478232567181116	140-1	86	C	4	1	9	4.1	NA	0.00543985180516118
SCR29_SCR04	SCR29	SCR04	0.00035992900812771	140-1	86	C	4	1	9	4.1	NA	0.00409415961805854
SCR29_SCR04	SCR29	SCR04	0.000804288102800366	140-1	86	C	4	1	9	4.1	NA	0.009148703764943
SCR29_SCR04	SCR29	SCR04	0.000605326025360833	140-1	86	D	4	1	9	4.1	NA	0.0068855282926039
SCR29_SCR04	SCR29	SCR04	0.000671651278388547	140-1	86	D	4	1	9	4.1	NA	0.00763997199253272
SCR29_SCR04	SCR29	SCR04	0.00192623575096359	140-1	86	D	4	1	9	4.1	NA	0.0219107558667724
SCR29_SCR10	SCR29	SCR10	0.000199683119765083	97-3	66	C	5	1	9	5.1	NA	0.00227137726298535
SCR29_SCR10	SCR29	SCR10	0.0000394394784740445	97-3	66	C	5	1	9	5.1	NA	0.000448620468146399
SCR29_SCR10	SCR29	SCR10	0.000644290972057078	97-3	66	C	5	1	9	5.1	NA	0.00732875100508659
SCR29_SCR10	SCR29	SCR10	0.000419221404510622	97-3	66	D	5	1	9	5.1	NA	0.00476860521551566
SCR29_SCR10	SCR29	SCR10	0.000383097704051148	97-3	66	D	5	1	9	5.1	NA	0.00435770141966616
SCR29_SCR10	SCR29	SCR10	0.000862014644815093	97-3	66	D	5	1	9	5.1	NA	0.00980533791187176
SCR29_SCR12	SCR29	SCR12	0.000815515546316766	115-1	55	C	6	1	9	6.1	NA	0.00927641491025465
SCR29_SCR12	SCR29	SCR12	0.000422137319974543	115-1	55	C	6	1	9	6.1	NA	0.0048017734877929
SCR29_SCR12	SCR29	SCR12	0.00071488559372345	115-1	55	C	6	1	9	6.1	NA	0.00813175838363061
SCR29_SCR12	SCR29	SCR12	0.000530632257092803	115-1	55	D	6	1	9	6.1	NA	0.00603589349558002
SCR29_SCR12	SCR29	SCR12	0.000118732293385289	115-1	55	D	6	1	9	6.1	NA	0.0013505690009988
SCR29_SCR12	SCR29	SCR12	0.000410593952760603	115-1	55	D	6	1	9	6.1	NA	0.00467046873925492
SCR29_SCR12	SCR29	SCR12	0.000580667536622423	198-9	72	C	6	2	9	6.2	NA	0.00660504023369388
SCR29_SCR12	SCR29	SCR12	0.000121227111259404	198-9	72	C	6	2	9	6.2	NA	0.00137894732662402
SCR29_SCR12	SCR29	SCR12	0.00071488559372345	198-9	72	C	6	2	9	6.2	NA	0.00813175838363061
SCR29_SCR12	SCR29	SCR12	0.000664704158447009	198-9	72	D	6	2	9	6.2	NA	0.00756094913723576
SCR29_SCR12	SCR29	SCR12	0.00051791393621495	198-9	72	D	6	2	9	6.2	NA	0.00589122375634872
SCR29_SCR12	SCR29	SCR12	0.00135264596495207	198-9	72	D	6	2	9	6.2	NA	0.0153862244003174
SCR29_SCR13	SCR29	SCR13	0.000110397873237437	202-7	68	C	7	1	9	7.1	NA	0.0012557657324688
SCR29_SCR13	SCR29	SCR13	0.000238289004095758	202-7	68	C	7	1	9	7.1	NA	0.00271051567382999
SCR29_SCR13	SCR29	SCR13	6.10199479320257E-10	202-7	68	C	7	1	9	7.1	NA	6.94096338661016E-09
SCR29_SCR13	SCR29	SCR13	0.000305826278960969	202-7	68	D	7	1	9	7.1	NA	0.00347874601154358
SCR29_SCR13	SCR29	SCR13	0.000241615394632619	202-7	68	D	7	1	9	7.1	NA	0.00274835306259938
SCR29_SCR13	SCR29	SCR13	5.73296292379926E-10	202-7	68	D	7	1	9	7.1	NA	6.52119300318177E-09
SCR29_SCR20	SCR29	SCR20	0.000611652557921939	43218	23	C	8	1	9	8.1	NA	0.00695749202308717
SCR29_SCR20	SCR29	SCR20	0.00078501073314761	43218	23	C	8	1	9	8.1	NA	0.00892942544451738
SCR29_SCR20	SCR29	SCR20	0.000367491881692155	43218	23	C	8	1	9	8.1	NA	0.00418018661461851
SCR29_SCR20	SCR29	SCR20	0.000631031655584714	43218	23	D	8	1	9	8.1	NA	0.0071779274903424
SCR29_SCR20	SCR29	SCR20	0.000428030137361345	43218	23	D	8	1	9	8.1	NA	0.00486880374775204
SCR29_SCR20	SCR29	SCR20	0.000166752961029589	43218	23	D	8	1	9	8.1	NA	0.00189679971278334
SCR29_SCR20	SCR29	SCR20	0.00123181387581177	43208	26	C	8	2	9	8.2	NA	0.0140117704142459
SCR29_SCR20	SCR29	SCR20	0.000532474478840459	43208	26	C	8	2	9	8.2	NA	0.00605684859982682
SCR29_SCR20	SCR29	SCR20	0.000498541077005465	43208	26	C	8	2	9	8.2	NA	0.0056708592509303
SCR29_SCR20	SCR29	SCR20	0.00127968105845543	43208	26	D	8	2	9	8.2	NA	0.0145562552481562
SCR29_SCR20	SCR29	SCR20	0.00101100090218885	43208	26	D	8	2	9	8.2	NA	0.0115000429920716
SCR29_SCR20	SCR29	SCR20	0.000681027180835159	43208	26	D	8	2	9	8.2	NA	0.00774662202715887
SCR29_SCR20	SCR29	SCR20	0.000183745940846077	43187	87	C	8	3	9	8.3	NA	0.00209009330730925
SCR29_SCR20	SCR29	SCR20	0.000124635269251366	43187	87	C	8	3	9	8.3	NA	0.00141771481273257
SCR29_SCR20	SCR29	SCR20	0.000745243754375273	43187	87	C	8	3	9	8.3	NA	0.00847707969036765
SCR29_SCR20	SCR29	SCR20	0.000476578008191516	43187	87	D	8	3	9	8.3	NA	0.00542103134765998
SCR29_SCR20	SCR29	SCR20	0.000384427722934181	43187	87	D	8	3	9	8.3	NA	0.00437283026307474
SCR29_SCR20	SCR29	SCR20	0.00106864619263744	43187	87	D	8	3	9	8.3	NA	0.0121557529098511
