Gene	genotype_S	allele_measured	replicatBiol_genotype	replicat_Techclone	replicat_technique	stade	dom_phenotype	dom_sRNA_prediction	dom_prediction_phyl	Other_allele_inGenot	position_cible	Ct_SCR/actine	Ct_SRK/actine	score_name	score	position_cible_name	Dom_score_based_14	Dom_score_based_15	Dom_score_based_16	Dom_score_based_17	Dom_score_based_18	Dom_score_based_19	Dom_score_based_20	Dom_score_based_21	Dom_score_based_22	name_actine	Ct_actin
SCR	S1S29	SCR01	546-2	56	2	D	NA	Na	NA	SCR29	NA	7.13E-07	NA	S1S29_S1	NA	NA	Na	Na	Na	Na	Na	Na	Na	Na	Na	56D	17.595
SCR	S1S29	SCR01	546-2	56	2	C	NA	Na	NA	SCR29	NA	5.40E-07	NA	S1S29_S1	NA	NA	Na	Na	Na	Na	Na	Na	Na	Na	Na	56C	17.63
SCR	S1S29	SCR01	546-2	56	2	A	NA	Na	NA	SCR29	NA	3.95E-07	NA	S1S29_S1	NA	NA	Na	Na	Na	Na	Na	Na	Na	Na	Na	56A	17.1
SCR	S1S29	SCR01	546-2	56	1	A	NA	Na	NA	SCR29	NA	3.58E-07	NA	S1S29_S1	NA	NA	Na	Na	Na	Na	Na	Na	Na	Na	Na	56A	17.1
SCR	S1S29	SCR01	546-2	56	1	D	NA	Na	NA	SCR29	NA	1.80E-07	NA	S1S29_S1	NA	NA	Na	Na	Na	Na	Na	Na	Na	Na	Na	56D	17.595
SCR	S1S29	SCR01	546-2	56	2	B	NA	Na	NA	SCR29	NA	1.54E-07	NA	S1S29_S1	NA	NA	Na	Na	Na	Na	Na	Na	Na	Na	Na	56B	15.535
SCR	S1S29	SCR29	546-2	56	2	A	NA	Dom	NA	SCR01	interg	1.28E-07	NA	S1S29_S29	15	S1S29_S29_15	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	Dom	56A	17.1
SCR	S1S29	SCR01	546-2	56	1	B	NA	Na	NA	SCR29	NA	4.32E-08	NA	S1S29_S1	NA	NA	Na	Na	Na	Na	Na	Na	Na	Na	Na	56B	15.535
SCR	S1S20	SCR20	14-févr	57	3	C	Dom	Dom	NA	SCR01	exon	2.83E-01	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57C	17.78
SCR	S1S20	SCR20	14-févr	57	1	C	Dom	Dom	NA	SCR01	exon	1.52E-01	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57C	17.78
SCR	S1S20	SCR20	14-févr	57	1	B	Dom	Dom	NA	SCR01	exon	3.50E-02	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57B	16.395
SCR	S1S20	SCR20	14-févr	57	3	B	Dom	Dom	NA	SCR01	exon	2.38E-02	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57B	16.395
SCR	S1S20	SCR20	14-févr	57	1	D	Dom	Dom	NA	SCR01	exon	1.16E-02	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57D	18.58
SCR	S1S20	SCR20	14-févr	57	3	D	Dom	Dom	NA	SCR01	exon	6.99E-03	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57D	18.58
SCR	S1S20	SCR20	14-févr	57	3	A	Dom	Dom	NA	SCR01	exon	2.36E-04	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57A	17.5
SCR	S1S20	SCR20	14-févr	57	2	C	Dom	Dom	NA	SCR01	exon	2.28E-04	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57C	17.78
SCR	S1S20	SCR01	14-févr	57	3	D	Rec	Rec	NA	SCR20	intron	1.76E-04	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57D	18.58
SCR	S1S20	SCR01	14-févr	57	3	C	Rec	Rec	NA	SCR20	intron	1.15E-04	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57C	17.78
SCR	S1S20	SCR20	14-févr	57	1	A	Dom	Dom	NA	SCR01	exon	9.38E-05	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57A	17.5
SCR	S1S20	SCR20	14-févr	57	2	B	Dom	Dom	NA	SCR01	exon	7.59E-05	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57B	16.395
SCR	S1S20	SCR20	14-févr	57	2	A	Dom	Dom	NA	SCR01	exon	2.71E-05	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57A	17.5
SCR	S1S20	SCR20	14-févr	57	2	D	Dom	Dom	NA	SCR01	exon	2.08E-05	NA	S1S20_S20	16.5	S1S20_S20_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57D	18.58
SCR	S1S20	SCR01	14-févr	57	3	B	Rec	Rec	NA	SCR20	intron	1.44E-05	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57B	16.395
SCR	S1S20	SCR01	14-févr	57	2	D	Rec	Rec	NA	SCR20	intron	5.14E-06	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57D	18.58
SCR	S1S20	SCR01	14-févr	57	3	A	Rec	Rec	NA	SCR20	intron	2.15E-06	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57A	17.5
SCR	S1S20	SCR01	14-févr	57	2	A	Rec	Rec	NA	SCR20	intron	4.79E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57A	17.5
SCR	S1S20	SCR01	14-févr	57	2	C	Rec	Rec	NA	SCR20	intron	4.50E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57C	17.78
SCR	S1S20	SCR01	14-févr	57	1	A	Rec	Rec	NA	SCR20	intron	3.94E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57A	17.5
SCR	S1S20	SCR01	14-févr	57	1	D	Rec	Rec	NA	SCR20	intron	3.56E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57D	18.58
SCR	S1S20	SCR01	14-févr	57	1	C	Rec	Rec	NA	SCR20	intron	2.05E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57C	17.78
SCR	S1S20	SCR01	14-févr	57	2	B	Rec	Rec	NA	SCR20	intron	1.49E-07	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57B	16.395
SCR	S1S20	SCR01	14-févr	57	1	B	Rec	Rec	NA	SCR20	intron	7.84E-08	NA	S1S20_S1	22	S1S20_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	57B	16.395
SCR	S1S13	SCR13	103-1	58	1	C	Dom	Dom	NA	SCR01	interg	1.16E-02	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58C	17.275
SCR	S1S13	SCR13	103-1	58	2	C	Dom	Dom	NA	SCR01	interg	1.01E-02	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58C	17.275
SCR	S1S13	SCR13	103-1	58	3	C	Dom	Dom	NA	SCR01	interg	8.71E-03	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58C	17.275
SCR	S1S13	SCR13	103-1	58	2	B	Dom	Dom	NA	SCR01	interg	6.57E-03	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58B	16.315
SCR	S1S13	SCR13	103-1	58	1	B	Dom	Dom	NA	SCR01	interg	6.22E-03	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58B	16.315
SCR	S1S13	SCR13	103-1	58	3	B	Dom	Dom	NA	SCR01	interg	5.56E-03	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58B	16.315
SCR	S1S13	SCR13	103-1	58	1	D	Dom	Dom	NA	SCR01	interg	3.46E-03	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58D	18.195
SCR	S1S13	SCR13	103-1	58	2	D	Dom	Dom	NA	SCR01	interg	2.70E-03	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58D	18.195
SCR	S1S13	SCR13	103-1	58	3	D	Dom	Dom	NA	SCR01	interg	2.57E-03	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58D	18.195
SCR	S1S13	SCR01	103-1	58	3	C	Rec	Rec	NA	SCR13	intron	8.28E-05	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58C	17.275
SCR	S1S13	SCR13	103-1	58	3	A	Dom	Dom	NA	SCR01	interg	4.35E-05	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58A	18.76
SCR	S1S13	SCR01	103-1	58	3	D	Rec	Rec	NA	SCR13	intron	4.26E-05	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58D	18.195
SCR	S1S13	SCR01	103-1	58	3	B	Rec	Rec	NA	SCR13	intron	4.14E-05	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58B	16.315
SCR	S1S13	SCR13	103-1	58	1	A	Dom	Dom	NA	SCR01	interg	4.11E-05	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58A	18.76
SCR	S1S13	SCR01	103-1	58	1	A	Rec	Rec	NA	SCR13	intron	1.57E-05	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58A	18.76
SCR	S1S13	SCR13	103-1	58	2	A	Dom	Dom	NA	SCR01	interg	1.35E-05	NA	S1S13_S13	13.5	S1S13_S13_13.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58A	18.76
SCR	S1S13	SCR01	103-1	58	3	A	Rec	Rec	NA	SCR13	intron	2.18E-06	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58A	18.76
SCR	S1S13	SCR01	103-1	58	2	A	Rec	Rec	NA	SCR13	intron	8.40E-07	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58A	18.76
SCR	S1S13	SCR01	103-1	58	2	D	Rec	Rec	NA	SCR13	intron	3.58E-07	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58D	18.195
SCR	S1S13	SCR01	103-1	58	1	D	Rec	Rec	NA	SCR13	intron	2.73E-07	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58D	18.195
SCR	S1S13	SCR01	103-1	58	2	B	Rec	Rec	NA	SCR13	intron	2.07E-07	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58B	16.315
SCR	S1S13	SCR01	103-1	58	2	C	Rec	Rec	NA	SCR13	intron	1.85E-07	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58C	17.275
SCR	S1S13	SCR01	103-1	58	1	C	Rec	Rec	NA	SCR13	intron	1.44E-07	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58C	17.275
SCR	S1S13	SCR01	103-1	58	1	B	Rec	Rec	NA	SCR13	intron	7.41E-08	NA	S1S13_S1	22	S1S13_S1_22	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	58B	16.315
SCR	S4S12	SCR12	191-1	59	1	C	Dom	Dom	NA	SCR04	prom	3.51E-01	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59C	24.96
SCR	S4S12	SCR12	191-1	59	2	D	Dom	Dom	NA	SCR04	prom	1.26E-01	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59D	19.805
SCR	S4S12	SCR12	191-1	59	3	D	Dom	Dom	NA	SCR04	prom	1.07E-01	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59D	19.805
SCR	S4S12	SCR12	191-1	59	3	B	Dom	Dom	NA	SCR04	prom	9.58E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59B	19.475
SCR	S4S12	SCR12	191-1	59	1	D	Dom	Dom	NA	SCR04	prom	7.55E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59D	19.805
SCR	S4S12	SCR12	191-1	59	2	B	Dom	Dom	NA	SCR04	prom	5.32E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59B	19.475
SCR	S4S12	SCR12	191-1	59	1	B	Dom	Dom	NA	SCR04	prom	4.69E-02	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59B	19.475
SCR	S4S12	SCR04	191-1	59	3	C	Rec	Rec	NA	SCR12	intron	7.65E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59C	24.96
SCR	S4S12	SCR04	191-1	59	1	C	Rec	Rec	NA	SCR12	intron	3.22E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59C	24.96
SCR	S4S12	SCR04	191-1	59	2	B	Rec	Rec	NA	SCR12	intron	2.62E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59B	19.475
SCR	S4S12	SCR12	191-1	59	1	A	Dom	Dom	NA	SCR04	prom	2.60E-03	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59A	20.025
SCR	S4S12	SCR04	191-1	59	3	B	Rec	Rec	NA	SCR12	intron	2.18E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59B	19.475
SCR	S4S12	SCR04	191-1	59	1	B	Rec	Rec	NA	SCR12	intron	1.83E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59B	19.475
SCR	S4S12	SCR04	191-1	59	1	D	Rec	Rec	NA	SCR12	intron	1.07E-03	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59D	19.805
SCR	S4S12	SCR12	191-1	59	3	C	Dom	Dom	NA	SCR04	prom	1.01E-03	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59C	24.96
SCR	S4S12	SCR04	191-1	59	2	D	Rec	Rec	NA	SCR12	intron	9.34E-04	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59D	19.805
SCR	S4S12	SCR12	191-1	59	3	A	Dom	Dom	NA	SCR04	prom	8.21E-04	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59A	20.025
SCR	S4S12	SCR04	191-1	59	3	D	Rec	Rec	NA	SCR12	intron	7.50E-04	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59D	19.805
SCR	S4S12	SCR12	191-1	59	2	C	Dom	Dom	NA	SCR04	prom	6.44E-04	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59C	24.96
SCR	S4S12	SCR12	191-1	59	2	A	Dom	Dom	NA	SCR04	prom	5.13E-04	NA	S4S12_S12	16	S4S12_S12_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	59A	20.025
SCR	S4S12	SCR04	191-1	59	1	A	Rec	Rec	NA	SCR12	intron	2.70E-04	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59A	20.025
SCR	S4S12	SCR04	191-1	59	2	C	Rec	Rec	NA	SCR12	intron	2.97E-05	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59C	24.96
SCR	S4S12	SCR04	191-1	59	3	A	Rec	Rec	NA	SCR12	intron	2.89E-06	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59A	20.025
SCR	S4S12	SCR04	191-1	59	2	A	Rec	Rec	NA	SCR12	intron	9.70E-07	NA	S4S12_S4	20	S4S12_S4_20	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Dom	Dom	59A	20.025
SCR	S3S20	SCR20	01-avr	60	2	B	Dom	Dom	NA	SCR03	interg	7.88E-02	NA	S3S20_S20	16	S3S20_S20_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	60B	25.665
SCR	S3S20	SCR20	01-avr	60	2	A	Dom	Dom	NA	SCR03	interg	5.26E-02	NA	S3S20_S20	16	S3S20_S20_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	60A	21.6
SCR	S3S20	SCR20	01-avr	60	3	B	Dom	Dom	NA	SCR03	interg	2.32E-02	NA	S3S20_S20	16	S3S20_S20_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	60B	25.665
SCR	S3S20	SCR20	01-avr	60	1	A	Dom	Dom	NA	SCR03	interg	3.38E-03	NA	S3S20_S20	16	S3S20_S20_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	60A	21.6
SCR	S3S20	SCR03	01-avr	60	2	A	Rec	Rec	NA	SCR20	prom	7.40E-04	NA	S3S20_S3	18	S3S20_S3_18	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	60A	21.6
SCR	S3S20	SCR20	01-avr	60	3	A	Dom	Dom	NA	SCR03	interg	5.93E-04	NA	S3S20_S20	16	S3S20_S20_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	60A	21.6
SCR	S3S20	SCR03	01-avr	60	1	B	Rec	Rec	NA	SCR20	prom	4.64E-04	NA	S3S20_S3	18	S3S20_S3_18	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	60B	25.665
SCR	S3S20	SCR03	01-avr	60	2	B	Rec	Rec	NA	SCR20	prom	4.24E-04	NA	S3S20_S3	18	S3S20_S3_18	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	60B	25.665
SCR	S3S20	SCR03	01-avr	60	1	A	Rec	Rec	NA	SCR20	prom	5.66E-05	NA	S3S20_S3	18	S3S20_S3_18	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	60A	21.6
SCR	S3S20	SCR20	01-avr	60	1	B	Dom	Dom	NA	SCR03	interg	4.84E-05	NA	S3S20_S20	16	S3S20_S20_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	60B	25.665
SCR	S3S20	SCR03	01-avr	60	3	B	Rec	Rec	NA	SCR20	prom	4.84E-05	NA	S3S20_S3	18	S3S20_S3_18	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	60B	25.665
SCR	S3S20	SCR03	01-avr	60	3	A	Rec	Rec	NA	SCR20	prom	1.50E-07	NA	S3S20_S3	18	S3S20_S3_18	Rec	Rec	Rec	Rec	Rec	Dom	Dom	Dom	Dom	60A	21.6
SCR	S2S3	SCR02	I9-86xNiv64-6	61	1	B	NA	Dom	NA	SCR03	intron-exon	2.27E-02	NA	S2S3_S2	17.5	S2S3_S2_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61B	18.82
SCR	S2S3	SCR02	I9-86xNiv64-6	61	3	B	NA	Dom	NA	SCR03	intron-exon	2.27E-02	NA	S2S3_S2	17.5	S2S3_S2_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61B	18.82
SCR	S2S3	SCR02	I9-86xNiv64-6	61	2	B	NA	Dom	NA	SCR03	intron-exon	1.23E-02	NA	S2S3_S2	17.5	S2S3_S2_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61B	18.82
SCR	S2S3	SCR03	I9-86xNiv64-6	61	1	B	NA	Dom	NA	SCR02	prom	4.85E-06	NA	S2S3_S3	16.5	S2S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61B	18.82
SCR	S2S3	SCR03	I9-86xNiv64-6	61	3	A	NA	Dom	NA	SCR02	prom	4.70E-07	NA	S2S3_S3	16.5	S2S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61A	18.38
SCR	S2S3	SCR03	I9-86xNiv64-6	61	2	B	NA	Dom	NA	SCR02	prom	4.14E-07	NA	S2S3_S3	16.5	S2S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61B	18.82
SCR	S2S3	SCR03	I9-86xNiv64-6	61	3	B	NA	Dom	NA	SCR02	prom	4.14E-07	NA	S2S3_S3	16.5	S2S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61B	18.82
SCR	S2S3	SCR02	I9-86xNiv64-6	61	1	A	NA	Dom	NA	SCR03	intron-exon	3.10E-07	NA	S2S3_S2	17.5	S2S3_S2_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61A	18.38
SCR	S2S3	SCR02	I9-86xNiv64-6	61	2	A	NA	Dom	NA	SCR03	intron-exon	3.10E-07	NA	S2S3_S2	17.5	S2S3_S2_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61A	18.38
SCR	S2S3	SCR02	I9-86xNiv64-6	61	3	A	NA	Dom	NA	SCR03	intron-exon	3.10E-07	NA	S2S3_S2	17.5	S2S3_S2_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61A	18.38
SCR	S2S3	SCR03	I9-86xNiv64-6	61	1	A	NA	Dom	NA	SCR02	prom	2.52E-07	NA	S2S3_S3	16.5	S2S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61A	18.38
SCR	S2S3	SCR03	I9-86xNiv64-6	61	2	A	NA	Dom	NA	SCR02	prom	2.52E-07	NA	S2S3_S3	16.5	S2S3_S3_16.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	61A	18.38
SCR	S13S20	SCR20	103-3	62	1	C	Dom	Dom	NA	SCR13	intron	7.20E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	62C	17.18
SCR	S13S20	SCR20	103-3	62	3	C	Dom	Dom	NA	SCR13	intron	6.52E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	62C	17.18
SCR	S13S20	SCR13	103-3	62	3	C	Dom	Dom	NA	SCR20	interg	5.75E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	62C	17.18
SCR	S13S20	SCR13	103-3	62	1	C	Dom	Dom	NA	SCR20	interg	4.64E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	62C	17.18
SCR	S13S20	SCR13	103-3	62	2	C	Dom	Dom	NA	SCR20	interg	4.09E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	62C	17.18
SCR	S13S20	SCR20	103-3	62	1	B	Dom	Dom	NA	SCR13	intron	3.91E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	62B	17.0633333333333
SCR	S13S20	SCR20	103-3	62	3	B	Dom	Dom	NA	SCR13	intron	3.15E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	62B	17.0633333333333
SCR	S13S20	SCR20	103-3	62	3	D	Dom	Dom	NA	SCR13	intron	1.42E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	62D	17.3266666666667
SCR	S13S20	SCR20	103-3	62	1	D	Dom	Dom	NA	SCR13	intron	1.38E-02	NA	S13S20_S20	17.5	S13S20_S20_17.5	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	Rec	62D	17.3266666666667
SCR	S13S20	SCR13	103-3	62	2	B	Dom	Dom	NA	SCR20	interg	1.18E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	62B	17.0633333333333
SCR	S13S20	SCR13	103-3	62	3	B	Dom	Dom	NA	SCR20	interg	1.05E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	62B	17.0633333333333
SCR	S13S20	SCR13	103-3	62	3	D	Dom	Dom	NA	SCR20	interg	1.00E-02	NA	S13S20_S13	16	S13S20_S13_16	Rec	Rec	Rec	Dom	Dom	Dom	Dom	Dom	Dom	62D	17.3266666666667
